,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg00282706,0.037040961,0.930823478,0.516444065,0.492034724,0.877308513,0.13702101,0.5506411170000001,0.5175478920000001,0.823086975,0.910761785,0.886264437,0.922351954,0.060675715,0.498783743,0.176179605,0.510505516,0.7688826740000001,0.935981426,0.580167736,0.6670309329999999,0.866524072,0.09906641,0.872367027,0.472416094,0.575613811,0.91791616,0.035827983,0.860167679,0.93882757,0.5471049410000001,0.910835612,0.5474239870000001,0.846116621,0.504255026,0.510686671,0.8514154740000001,0.433160488,0.5322809279999999,0.568429703,0.51639366,0.35632574,0.515885179,0.897935742,0.498483066,0.8839915140000001,0.628440841,0.056885801,0.032901078,0.87490437,0.542440261,0.8703169140000001,0.8776999259999999,0.059836418,0.886220221,0.8420506390000001,0.915590089,0.044616289,0.921097419,0.555767331,0.671144379,0.911315858,0.919818297,0.550162139,0.522101054,0.878884379,0.929029107,0.908601856,0.582488455,0.636188656,0.937522775,0.546905694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00292336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8471614279999999,0.5302746660000001,0.915547847,0.467380529,0.323064167,0.5592579870000001,0.41346659799999996,0.458529763,0.727538328,0.528312847,0.4343907420000001,0.876276617,0.060526385,0.6669689,0.892803867,0.579371108,0.585889733,0.92885103,0.5056125770000001,0.516011332,0.44765917,0.941152158,0.9285401659999999,0.9162713840000001,0.519575734,0.41655130100000004,0.139040303,0.5136885379999999,0.079331413,0.293994983,0.53004305,0.858680298
cg00295654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833667789,0.579495338,0.659997747,0.557402446,0.40715157,0.276981633,0.643765027,0.512544782,0.7915700940000001,0.849386876,0.488508939,0.592562209,0.899629034,0.5722416370000001,0.836846633,0.7259500409999999,0.919634101,0.613349343,0.14304766300000002,0.654576095,0.553852821,0.884864179,0.336489717,0.438744254,0.523692496,0.7596174109999999,0.764760627,0.20082261199999998,0.574123381,0.730695526,0.15636435699999998,0.44390429600000003
cg00325209,0.934323955,0.8434408840000001,0.942404039,0.92703238,0.030070828,0.058025775,0.373877535,0.88950628,0.870650677,0.026123336,0.034920157,0.5811394520000001,0.833904207,0.119458485,0.611929094,0.350953168,0.044914633,0.61237287,0.039544494,0.361576285,0.425549078,0.129986777,0.891963768,0.92070968,0.938910977,0.938184166,0.636821244,0.512652966,0.922200032,0.495220749,0.032699855,0.938763174,0.030842895,0.494632732,0.806992884,0.034840822,0.026230497,0.912695371,0.537969241,0.916057579,0.532529751,0.488706804,0.512107706,0.521345574,0.601529184,0.036874948,0.614781327,0.439877025,0.533393173,0.938487917,0.02868396,0.461709161,0.918274147,0.111041788,0.038466755,0.495785439,0.029555839,0.576594636,0.54815242,0.932443025,0.671056201,0.927289515,0.953393989,0.542138062,0.625780674,0.482251773,0.459288953,0.528746493,0.332243983,0.926732748,0.083747245,0.515464748,0.09976815300000001,0.291281351,0.916095688,0.944045606,0.039266561,0.078339006,0.768037383,0.55295848,0.9207481409999999,0.915511561,0.490213347,0.555254503,0.527620318,0.23816588,0.64970306,0.479789478,0.901366078,0.467294549,0.460900286,0.484199549,0.479623504,0.489436105,0.87059656,0.598917161,0.032428865,0.8822707959999999,0.490700885,0.6386110629999999,0.554046084,0.938906872,0.866215926
cg00326505,0.437291959,0.852798582,0.48898343,0.5013647520000001,0.931870132,0.040274014,0.029344122,0.928341167,0.471139946,0.048343675,0.440534733,0.043971142000000005,0.949592073,0.068408896,0.479179779,0.054835135,0.020758894,0.914752979,0.442707458,0.8970154440000001,0.902062826,0.14460405,0.88955851,0.406108935,0.476264108,0.541598647,0.5331841079999999,0.031657398,0.494812918,0.934020298,0.481188711,0.474971546,0.463933297,0.118742744,0.490865663,0.492991387,0.907984521,0.023119268,0.920285093,0.024523013,0.507606472,0.8387098059999999,0.92027977,0.495766441,0.8985928059999999,0.944017925,0.57579168,0.4737845120000001,0.919593213,0.49268457,0.931449699,0.041980473,0.459937826,0.470369323,0.106941095,0.030416517,0.4736524720000001,0.5101864389999999,0.037475676,0.873458788,0.46388224,0.518880424,0.531981302,0.032335478,0.408398654,0.493282546,0.459578178,0.47252892,0.03609137,0.935005025,0.929607955,0.610062094,0.496709466,0.938368388,0.046394118,0.440186364,0.500331919,0.467020127,0.504773865,0.471164116,0.45905615299999997,0.087106406,0.49735051799999996,0.064215779,0.923564883,0.073899997,0.509288229,0.94398248,0.03455053,0.515747792,0.509831157,0.484459905,0.505122234,0.9382030579999999,0.568250527,0.425985989,0.037944574,0.498495652,0.46756785100000003,0.372187327,0.492935809,0.46252034299999994,0.181371985
cg00334177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483839619,0.461076005,0.338793047,0.949867613,0.858669178,0.9145493490000001,0.8351258490000001,0.9341482459999999,0.35411956299999997,0.042254709,0.36573218,0.217729332,0.534325212,0.5323009439999999,0.925132748,0.670916297,0.93939756,0.923899437,0.942258327,0.673925275,0.8917879190000001,0.435859116,0.235608764,0.430650176,0.053084260999999994,0.944006483,0.11480694599999999,0.41229029899999997,0.49360166899999997,0.829430069,0.610830533,0.145014259
cg00337187,0.352151689,0.446443782,0.069051106,0.223622979,0.173986755,0.102639941,0.066999615,0.804936911,0.558435893,0.54378976,0.906086796,0.926244318,0.946418045,0.467515766,0.890969406,0.448212344,0.060255499,0.124350526,0.07971315,0.6860630120000001,0.940485068,0.907970196,0.422341002,0.651445452,0.944253365,0.197307755,0.459702595,0.448629205,0.962077724,0.501950702,0.898340886,0.568574536,0.7280035429999999,0.827045813,0.8759858909999999,0.956185726,0.5512081670000001,0.459549367,0.438585783,0.394973135,0.953432213,0.905608593,0.559858063,0.250009318,0.840377739,0.450994742,0.446223749,0.071649173,0.947500764,0.42823154,0.947088647,0.073150761,0.8351313770000001,0.929182432,0.447376089,0.194615308,0.083446937,0.048965721,0.462762586,0.874911723,0.5685896770000001,0.398363569,0.969438257,0.469261838,0.513797517,0.054527818,0.132413584,0.585454891,0.4976216,0.370029172,0.602351697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00339726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.647373686,0.649006976,0.320712936,0.056612313,0.883015077,0.34472822200000003,0.60489083,0.35907468299999995,0.88386848,0.8654790590000001,0.312503283,0.569352108,0.878544092,0.48925937399999997,0.897430675,0.912477745,0.708704296,0.10785245,0.44078199799999995,0.326309258,0.199208283,0.469639761,0.320189689,0.44427815200000004,0.7300965509999999,0.5746480070000001,0.870131482,0.089466205,0.4707123070000001,0.441333343,0.589283585,0.711529502
cg00343981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495226138,0.515715026,0.542164977,0.49034266,0.30957149,0.555681665,0.624184127,0.9328858520000001,0.376560045,0.46646112,0.40943522600000004,0.384386788,0.9086219959999999,0.877578637,0.5710124670000001,0.508523295,0.551819442,0.151418247,0.30069379399999996,0.551228307,0.072599071,0.558829806,0.57368048,0.8329037220000001,0.500811765,0.913912645,0.08929752199999999,0.759073587,0.052636623,0.07083313200000001,0.91076661,0.04386246
cg00354437,0.91891752,0.902240403,0.117613818,0.598215756,0.058706987,0.025778262000000003,0.021431521,0.5140728379999999,0.89022018,0.50795036,0.585611185,0.5290440670000001,0.433933684,0.547654602,0.952910974,0.934946354,0.041896863,0.554768219,0.920517665,0.428053194,0.361016614,0.524441716,0.5258511579999999,0.5422591179999999,0.495765501,0.936928441,0.488983522,0.035214741,0.935073071,0.043129019000000005,0.931699045,0.936572266,0.038196439,0.492783042,0.555624632,0.526480802,0.803932285,0.453845291,0.042401316,0.490498913,0.039439401,0.557292418,0.499976669,0.501741511,0.869868436,0.602895536,0.920691823,0.904014202,0.916558564,0.02517624,0.033058982,0.046174023,0.512861353,0.197738957,0.498316362,0.6360133579999999,0.032471443,0.5716925629999999,0.538373103,0.487889358,0.940504974,0.5493779999999999,0.925858851,0.055838066,0.02737949,0.040122862,0.445651308,0.488653571,0.898296023,0.526392903,0.512993325,0.53667581,0.476468083,0.569349742,0.023818742,0.46891008799999995,0.552480387,0.33780361299999995,0.520936849,0.189827673,0.6033964629999999,0.413155127,0.581497142,0.867578333,0.44301046899999996,0.48471088700000003,0.400772006,0.841199558,0.51561196,0.929474893,0.926033398,0.7684194940000001,0.9408420470000001,0.19471539699999998,0.925109168,0.09029843,0.7984946759999999,0.076845263,0.89502785,0.522430293,0.502301846,0.62046161,0.503451076
cg00367281,0.133500042,0.405152488,0.925167002,0.240532829,0.539771248,0.084082426,0.849116068,0.134287779,0.468302263,0.939988798,0.873561974,0.430549206,0.571657039,0.478038911,0.434722685,0.959177122,0.5611743370000001,0.652162393,0.5091987410000001,0.374608449,0.077734292,0.468697533,0.133762106,0.568728026,0.5192718620000001,0.564375277,0.032058456,0.589869461,0.617012389,0.08935170199999999,0.13521397300000002,0.944175638,0.549837802,0.921315782,0.608582648,0.912154795,0.551477781,0.092403373,0.909895834,0.506747363,0.6734063490000001,0.942317989,0.52999891,0.488546645,0.384707043,0.458594848,0.075678555,0.5945326879999999,0.520997921,0.109115788,0.689738148,0.938096639,0.911809085,0.454682712,0.8658333020000001,0.481102803,0.936687329,0.614807228,0.176919685,0.939660943,0.7115303270000001,0.943710514,0.488165206,0.924827511,0.91054355,0.945780107,0.899319887,0.911635489,0.435299236,0.889876786,0.578854078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00385011,0.087894815,0.8459730440000001,0.443830323,0.8088982920000001,0.124989818,0.060411897,0.408155925,0.862254657,0.8551203759999999,0.478478842,0.8675033659999999,0.871611991,0.049851689000000005,0.35845039700000003,0.447185299,0.35325041799999995,0.431516005,0.142873791,0.665923127,0.444959052,0.8739447909999999,0.543400543,0.873352557,0.387060948,0.329473695,0.55660555,0.837404719,0.7651283729999999,0.567367311,0.5780398520000001,0.709479988,0.821652397,0.712004375,0.7984736459999999,0.71344194,0.504104926,0.7862563640000001,0.424875682,0.692327902,0.050464112,0.8284944209999999,0.8860498659999999,0.045658929,0.510849393,0.837441751,0.8212787779999999,0.503819489,0.8489078590000001,0.462634334,0.419523695,0.6296401229999999,0.839203956,0.663870537,0.844060824,0.38445653,0.861269389,0.415564111,0.029504807,0.032252502,0.446188101,0.5351784589999999,0.583149327,0.145609577,0.85332532,0.92128555,0.033979548,0.527152916,0.82833088,0.033096837000000004,0.33877916700000005,0.4096412920000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00386007,0.724175452,0.054279877,0.076150309,0.146625532,0.691810004,0.06645314599999999,0.123746812,0.16708695699999998,0.927050572,0.571876167,0.141564247,0.7647926540000001,0.401496543,0.152876865,0.41578073,0.654502244,0.919565321,0.576229151,0.052085467,0.8956104659999999,0.023636681,0.02349038,0.026000697000000003,0.035871814,0.901043579,0.54501279,0.58412676,0.8693691259999999,0.511395608,0.8744345590000001,0.558957976,0.918968342,0.387001997,0.160555947,0.22507031,0.212773411,0.463266219,0.037703873,0.557326227,0.54656658,0.077383631,0.271489162,0.410114796,0.913437412,0.933701042,0.818571213,0.109427686,0.053840122,0.051402658,0.033807352,0.522973146,0.8260542209999999,0.915593579,0.891083726,0.511074288,0.166366283,0.158574435,0.136150311,0.615292791,0.454942583,0.510883247,0.940982944,0.231974982,0.470756007,0.234750005,0.576737692,0.505846634,0.537761048,0.200086314,0.559583245,0.190273088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00413030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7813309420000001,0.4339293320000001,0.386732344,0.47070399700000004,0.951847448,0.33254913199999997,0.401924942,0.388301125,0.568114685,0.112930105,0.843528479,0.5672349489999999,0.905077073,0.154713193,0.437750146,0.626619666,0.49265993399999997,0.816541553,0.8867138609999999,0.909206663,0.783760061,0.752440867,0.7525035309999999,0.20180555,0.591571781,0.065529253,0.496392922,0.48846745799999997,0.8434939640000001,0.8424478740000001,0.817650166,0.24304128100000005
cg00418163,0.442466752,0.7774379929999999,0.77593429,0.154000464,0.048097461,0.06433006599999999,0.570444075,0.473219847,0.913353052,0.602865936,0.499981457,0.515915236,0.7615493190000001,0.18317882,0.5504070839999999,0.345576667,0.81730017,0.441822561,0.547423427,0.143011532,0.915822538,0.5980704720000001,0.152641356,0.561335094,0.86851338,0.593531729,0.042940912000000005,0.910123361,0.048967316,0.177128115,0.09211875,0.923724913,0.834221798,0.890548485,0.044055455,0.080778082,0.4871830070000001,0.493019552,0.051912631,0.8405749159999999,0.061398833,0.456516495,0.909203352,0.743366138,0.605231244,0.095922729,0.47645219,0.53705088,0.031554402999999995,0.63416581,0.83608387,0.728997006,0.034409897,0.904843038,0.044214324000000006,0.82544524,0.6107701010000001,0.054392898,0.045752684,0.549817728,0.569732051,0.70928939,0.478172856,0.865566114,0.456584235,0.483634348,0.915249398,0.35127513,0.047247532,0.559880997,0.225515064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00423453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529370922,0.507358485,0.901169058,0.040875275,0.276158162,0.920524626,0.496016371,0.46231387,0.449992744,0.878581415,0.479377276,0.9394722940000001,0.48698919999999996,0.9191127920000001,0.163194525,0.368947165,0.864406055,0.44779273299999994,0.021201067,0.49235619,0.418788557,0.87188987,0.860540875,0.150060535,0.923606715,0.46669801,0.929681216,0.43606406600000003,0.757395024,0.837227583,0.032794559,0.47222227299999997
cg00446900,0.3913815020000001,0.364084088,0.861629157,0.4577765620000001,0.029782524,0.151135223,0.7774619979999999,0.443960808,0.8373129579999999,0.815983097,0.045967491,0.8056743129999999,0.409796121,0.436101645,0.411137963,0.100212387,0.787416384,0.554801415,0.742497393,0.5062921029999999,0.051245068,0.110756851,0.058947004,0.858117716,0.087806947,0.559958266,0.078720937,0.727221703,0.376127916,0.730815152,0.078460772,0.183668058,0.7976658259999999,0.424243079,0.072912079,0.841947324,0.276149113,0.468799061,0.7417165509999999,0.468460769,0.44482739,0.743748374,0.848251269,0.8374420990000001,0.6943078709999999,0.743025906,0.184951804,0.117131483,0.883820235,0.913096241,0.8999469440000001,0.861303701,0.569107899,0.425228685,0.666212394,0.440720042,0.913374751,0.422321228,0.446426111,0.914244397,0.89893929,0.4844180870000001,0.882914512,0.790106014,0.8147928190000001,0.451621449,0.61277635,0.463615581,0.930070842,0.8913014690000001,0.442518676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00471673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9434509440000001,0.625811472,0.5439202470000001,0.940800483,0.559166275,0.733504323,0.355233051,0.548016451,0.818020583,0.5567775460000001,0.86365325,0.910970356,0.538902879,0.38056901600000004,0.10917742300000001,0.768845032,0.507915997,0.535564649,0.043101555,0.040827253,0.434102721,0.539572199,0.177384426,0.794974098,0.92823435,0.254240485,0.912037765,0.136385659,0.526229756,0.591996045,0.533520981,0.508950693
cg00480146,0.304001802,0.391272769,0.051909112,0.120178624,0.392983691,0.83556793,0.074517183,0.454904671,0.600358022,0.557057565,0.514014914,0.408321298,0.041475779,0.056868625,0.56260887,0.86576873,0.519805366,0.08211822099999999,0.496746748,0.885741744,0.044837635999999986,0.489376618,0.436055304,0.419793357,0.570333248,0.558665718,0.097102553,0.8964268679999999,0.854092045,0.297300838,0.188678051,0.045751056,0.048466354,0.5231620929999999,0.492456551,0.476058094,0.033645016,0.035337224,0.458492742,0.039916133,0.90798084,0.873431415,0.46818929,0.097824107,0.445043303,0.868782382,0.448523145,0.897510653,0.045063681,0.484129823,0.288184765,0.421294306,0.054543915,0.4401906920000001,0.073811733,0.801071586,0.8364790759999999,0.444831726,0.4432272,0.825128523,0.491790961,0.052452717,0.465754062,0.393231589,0.417906491,0.053330805,0.114627922,0.113988663,0.888683599,0.464615736,0.062015216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00485704,0.123187193,0.497012911,0.032481838,0.331907176,0.135163989,0.890649881,0.229413796,0.86210041,0.510931114,0.520092695,0.541640014,0.100232229,0.550030431,0.5097401970000001,0.916170264,0.361865195,0.61209523,0.932794226,0.922502643,0.426931427,0.526268421,0.521657237,0.542846807,0.931027003,0.538433043,0.035970529,0.88386141,0.467947756,0.914311858,0.503946879,0.035836613,0.54944995,0.496502213,0.541055231,0.8565447890000001,0.5921140189999999,0.499958405,0.030065276,0.723528295,0.434467912,0.53536459,0.935507102,0.058999565,0.154203425,0.109991708,0.918007006,0.055487099000000005,0.517237579,0.035849002000000005,0.541878591,0.59134409,0.877009977,0.545786481,0.938822166,0.416993243,0.57091681,0.917177426,0.518686778,0.943195982,0.938685571,0.918986713,0.584348267,0.501464293,0.370360552,0.522087324,0.95588306,0.48484689,0.489146503,0.434389414,0.590852998,0.17156233199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00499277,0.826439723,0.058191710999999986,0.104295477,0.763400396,0.531964648,0.821773602,0.224149203,0.542374928,0.492991131,0.518382514,0.46781856,0.081032673,0.590333171,0.502624207,0.375078255,0.067505257,0.555775417,0.115349068,0.46361548,0.844996216,0.444411269,0.496145474,0.6153622639999999,0.052449498,0.099431992,0.645655718,0.556463082,0.578654436,0.145272926,0.521501502,0.47655689,0.05431449,0.496340343,0.546386695,0.106703387,0.88581907,0.8564473690000001,0.55627228,0.056596771,0.498008105,0.8669157940000001,0.096254523,0.505474092,0.55389668,0.808951581,0.16453188300000002,0.355842213,0.353761419,0.11949726,0.866459056,0.911073211,0.488302098,0.890277263,0.122648687,0.516806733,0.442256546,0.52632406,0.5407375870000001,0.510624664,0.917297861,0.890216605,0.078701088,0.90469848,0.877358264,0.893037368,0.5079133379999999,0.8902040840000001,0.17744967600000006,0.879740546,0.91242131,0.492507823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00523308,0.437584464,0.910478657,0.033722908,0.6938833670000001,0.510716642,0.083779571,0.596131755,0.156987854,0.534061448,0.8864039990000001,0.533185071,0.475314383,0.938659697,0.920389601,0.59564638,0.515215784,0.91159831,0.886209393,0.460601593,0.534285829,0.046565978,0.481502085,0.04480315,0.932326989,0.917723148,0.422011676,0.591796212,0.528228997,0.5072128920000001,0.554718896,0.933127556,0.923526003,0.468444979,0.915936572,0.880269561,0.451495551,0.539007386,0.5332465829999999,0.545072071,0.054229744,0.555505268,0.153706874,0.5145822520000001,0.948062583,0.413798704,0.022873298,0.068001447,0.955109293,0.676066617,0.038097618,0.951638623,0.038805816,0.488468694,0.93016205,0.529917195,0.232686615,0.46480655,0.508366077,0.02470775,0.605930258,0.899873116,0.950574568,0.527873563,0.555700137,0.561194875,0.569712119,0.94435749,0.194409232,0.6483096110000001,0.542949447,0.140915786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg00529067,0.040042913,0.927819053,0.031926664,0.17296002,0.8943885490000001,0.509943107,0.186628813,0.927929792,0.554913199,0.929308167,0.94035095,0.050204578,0.930607463,0.546813781,0.496473279,0.78276513,0.570942747,0.90263935,0.663124171,0.927733228,0.037039946,0.775331572,0.038507345,0.032528465,0.919796516,0.921860696,0.924685732,0.6033013770000001,0.929094056,0.925183795,0.487689416,0.936802253,0.039813608,0.040895679,0.073678122,0.455442003,0.8289453179999999,0.495787842,0.04368789,0.026791515,0.920330039,0.918580034,0.903879612,0.871409653,0.645429797,0.5264406389999999,0.025542244,0.911944046,0.916012148,0.467044639,0.554135473,0.8791592229999999,0.034822446,0.839943435,0.049928861,0.072536248,0.024507914,0.463595372,0.020776938,0.944951549,0.924021163,0.453214505,0.93552499,0.426654676,0.936514862,0.51238124,0.480806644,0.927616793,0.484755275,0.944341405,0.466231233,0.929814227,0.91573383,0.555710951,0.5509001170000001,0.959482993,0.083734085,0.32803699999999997,0.41175209999999995,0.45355822,0.902392888,0.512790831,0.9226807090000001,0.569752977,0.304076016,0.099642934,0.665577604,0.9337498790000001,0.47659302600000003,0.885185989,0.638233134,0.375055485,0.51280865,0.616056781,0.780322375,0.877531017,0.02610454,0.42362441100000003,0.210713445,0.48290059399999996,0.058219358,0.8401813220000001,0.56759954
