,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5
cg00385011,0.087894815,0.8459730440000001,0.44383032299999997,0.8088982920000001,0.124989818,0.060411897,0.408155925,0.862254657,0.8551203759999999,0.478478842,0.8675033659999999,0.871611991,0.049851689000000005,0.35845039700000003,0.447185299,0.35325041799999995,0.431516005,0.142873791,0.665923127,0.444959052,0.8739447909999999,0.543400543,0.873352557,0.38706094799999996,0.329473695,0.55660555,0.837404719,0.7651283729999999,0.567367311,0.5780398520000001,0.709479988,0.821652397,0.712004375,0.7984736459999999,0.71344194,0.504104926,0.7862563640000001,0.42487568200000003,0.692327902,0.050464112,0.8284944209999999,0.8860498659999999,0.045658929,0.510849393,0.837441751,0.8212787779999999,0.503819489,0.8489078590000001,0.462634334,0.419523695,0.6296401229999999,0.839203956,0.663870537,0.844060824,0.38445653,0.861269389,0.415564111,0.029504807,0.032252502,0.446188101,0.5351784589999999,0.583149327,0.145609577,0.85332532,0.92128555,0.033979548,0.527152916,0.82833088,0.033096837000000004,0.33877916700000005,0.40964129200000005
cg00386007,0.724175452,0.054279877000000004,0.076150309,0.146625532,0.691810004,0.06645314599999999,0.123746812,0.16708695699999998,0.9270505720000001,0.571876167,0.141564247,0.7647926540000001,0.401496543,0.152876865,0.41578073,0.654502244,0.919565321,0.576229151,0.052085467,0.8956104659999999,0.023636681,0.02349038,0.026000697000000003,0.035871814,0.9010435790000001,0.54501279,0.58412676,0.8693691259999999,0.511395608,0.8744345590000001,0.558957976,0.918968342,0.38700199700000004,0.160555947,0.22507031,0.21277341100000002,0.463266219,0.037703873,0.557326227,0.54656658,0.077383631,0.271489162,0.410114796,0.9134374120000001,0.933701042,0.818571213,0.109427686,0.053840122000000004,0.051402658,0.033807352,0.522973146,0.8260542209999999,0.915593579,0.891083726,0.511074288,0.166366283,0.158574435,0.136150311,0.615292791,0.45494258299999996,0.510883247,0.940982944,0.231974982,0.47075600700000003,0.234750005,0.576737692,0.505846634,0.537761048,0.200086314,0.559583245,0.190273088
cg00418163,0.442466752,0.7774379929999999,0.77593429,0.154000464,0.048097460999999994,0.06433006599999999,0.570444075,0.473219847,0.913353052,0.602865936,0.499981457,0.515915236,0.7615493190000001,0.18317882,0.5504070839999999,0.345576667,0.81730017,0.441822561,0.547423427,0.143011532,0.915822538,0.5980704720000001,0.152641356,0.561335094,0.86851338,0.593531729,0.042940912000000005,0.9101233609999999,0.048967316,0.177128115,0.09211875,0.9237249129999999,0.834221798,0.890548485,0.044055455,0.080778082,0.48718300700000006,0.493019552,0.051912630999999994,0.8405749159999999,0.061398833,0.456516495,0.909203352,0.743366138,0.605231244,0.095922729,0.47645219,0.53705088,0.031554402999999995,0.63416581,0.83608387,0.728997006,0.034409897,0.904843038,0.044214324000000006,0.82544524,0.6107701010000001,0.054392897999999995,0.045752684,0.549817728,0.569732051,0.70928939,0.47817285600000003,0.865566114,0.456584235,0.483634348,0.9152493979999999,0.35127513,0.047247532,0.559880997,0.225515064
cg00446900,0.39138150200000005,0.364084088,0.861629157,0.45777656200000005,0.029782523999999998,0.151135223,0.7774619979999999,0.443960808,0.8373129579999999,0.815983097,0.045967491,0.8056743129999999,0.409796121,0.436101645,0.411137963,0.10021238699999999,0.787416384,0.554801415,0.742497393,0.5062921029999999,0.051245068,0.11075685099999999,0.058947004000000004,0.858117716,0.087806947,0.559958266,0.078720937,0.727221703,0.376127916,0.730815152,0.078460772,0.183668058,0.7976658259999999,0.42424307899999997,0.072912079,0.841947324,0.276149113,0.468799061,0.7417165509999999,0.468460769,0.44482739,0.743748374,0.848251269,0.8374420990000001,0.6943078709999999,0.743025906,0.184951804,0.11713148300000001,0.883820235,0.913096241,0.8999469440000001,0.861303701,0.569107899,0.425228685,0.666212394,0.44072004200000003,0.913374751,0.422321228,0.446426111,0.914244397,0.89893929,0.48441808700000005,0.882914512,0.790106014,0.8147928190000001,0.451621449,0.61277635,0.463615581,0.930070842,0.8913014690000001,0.442518676
cg00480146,0.304001802,0.39127276899999996,0.051909112,0.120178624,0.392983691,0.83556793,0.074517183,0.45490467100000004,0.600358022,0.557057565,0.514014914,0.40832129799999994,0.041475779,0.056868625,0.56260887,0.86576873,0.519805366,0.08211822099999999,0.49674674799999996,0.885741744,0.04483763599999999,0.489376618,0.436055304,0.41979335700000003,0.570333248,0.558665718,0.09710255300000001,0.8964268679999999,0.854092045,0.297300838,0.188678051,0.045751056,0.048466354,0.5231620929999999,0.492456551,0.476058094,0.033645016,0.035337224,0.458492742,0.039916133,0.90798084,0.873431415,0.46818929,0.097824107,0.44504330299999995,0.868782382,0.448523145,0.897510653,0.045063680999999994,0.48412982299999996,0.288184765,0.421294306,0.054543915,0.44019069200000005,0.073811733,0.801071586,0.8364790759999999,0.44483172600000004,0.4432272,0.825128523,0.491790961,0.052452717,0.465754062,0.393231589,0.417906491,0.053330805,0.114627922,0.113988663,0.888683599,0.464615736,0.062015216
cg00485704,0.12318719300000001,0.497012911,0.032481838,0.331907176,0.135163989,0.890649881,0.229413796,0.86210041,0.510931114,0.520092695,0.541640014,0.100232229,0.550030431,0.5097401970000001,0.916170264,0.361865195,0.61209523,0.932794226,0.922502643,0.42693142700000003,0.526268421,0.521657237,0.542846807,0.931027003,0.538433043,0.035970529,0.88386141,0.467947756,0.9143118579999999,0.503946879,0.035836612999999996,0.54944995,0.49650221299999997,0.541055231,0.8565447890000001,0.5921140189999999,0.499958405,0.030065276000000002,0.723528295,0.434467912,0.53536459,0.935507102,0.058999565,0.154203425,0.10999170800000001,0.918007006,0.055487099000000005,0.517237579,0.035849002000000005,0.541878591,0.59134409,0.877009977,0.545786481,0.9388221659999999,0.41699324299999996,0.57091681,0.917177426,0.518686778,0.943195982,0.9386855709999999,0.918986713,0.584348267,0.501464293,0.370360552,0.522087324,0.95588306,0.48484689,0.48914650299999995,0.434389414,0.590852998,0.17156233199999998
cg00499277,0.826439723,0.05819171099999999,0.104295477,0.763400396,0.531964648,0.821773602,0.22414920300000002,0.542374928,0.492991131,0.518382514,0.46781856,0.081032673,0.590333171,0.502624207,0.375078255,0.067505257,0.555775417,0.11534906800000001,0.46361548,0.844996216,0.444411269,0.496145474,0.6153622639999999,0.052449498,0.099431992,0.645655718,0.556463082,0.578654436,0.145272926,0.521501502,0.47655689,0.05431449,0.49634034299999996,0.546386695,0.106703387,0.88581907,0.8564473690000001,0.55627228,0.056596771,0.498008105,0.8669157940000001,0.09625452300000001,0.505474092,0.55389668,0.808951581,0.16453188300000002,0.35584221299999996,0.35376141899999997,0.11949726,0.866459056,0.9110732109999999,0.48830209799999996,0.890277263,0.12264868699999999,0.516806733,0.44225654600000003,0.52632406,0.5407375870000001,0.510624664,0.917297861,0.890216605,0.078701088,0.90469848,0.877358264,0.893037368,0.5079133379999999,0.8902040840000001,0.17744967600000003,0.879740546,0.91242131,0.49250782299999996
cg00523308,0.437584464,0.9104786570000001,0.033722907999999996,0.6938833670000001,0.510716642,0.083779571,0.596131755,0.156987854,0.534061448,0.8864039990000001,0.533185071,0.47531438299999995,0.9386596970000001,0.9203896009999999,0.59564638,0.515215784,0.91159831,0.886209393,0.460601593,0.534285829,0.046565978,0.481502085,0.04480315,0.9323269890000001,0.917723148,0.422011676,0.591796212,0.528228997,0.5072128920000001,0.554718896,0.933127556,0.923526003,0.468444979,0.915936572,0.880269561,0.451495551,0.539007386,0.5332465829999999,0.545072071,0.054229744,0.555505268,0.153706874,0.5145822520000001,0.948062583,0.41379870399999996,0.022873297999999997,0.068001447,0.9551092929999999,0.676066617,0.038097618,0.951638623,0.038805816,0.488468694,0.93016205,0.529917195,0.232686615,0.46480655,0.508366077,0.02470775,0.605930258,0.899873116,0.950574568,0.527873563,0.555700137,0.561194875,0.569712119,0.94435749,0.194409232,0.6483096110000001,0.542949447,0.140915786
cg00529067,0.040042913,0.927819053,0.031926664,0.17296002,0.8943885490000001,0.509943107,0.186628813,0.927929792,0.554913199,0.9293081670000001,0.94035095,0.050204578,0.930607463,0.546813781,0.496473279,0.78276513,0.570942747,0.90263935,0.663124171,0.927733228,0.037039946000000004,0.775331572,0.038507345,0.032528465,0.9197965159999999,0.921860696,0.924685732,0.6033013770000001,0.929094056,0.925183795,0.48768941600000004,0.936802253,0.039813608,0.040895679,0.073678122,0.455442003,0.8289453179999999,0.49578784200000003,0.04368789,0.026791515,0.9203300390000001,0.9185800340000001,0.903879612,0.871409653,0.645429797,0.5264406389999999,0.025542244,0.9119440459999999,0.916012148,0.467044639,0.554135473,0.8791592229999999,0.034822446,0.839943435,0.049928861,0.072536248,0.024507914,0.463595372,0.020776938000000002,0.9449515490000001,0.9240211629999999,0.453214505,0.93552499,0.426654676,0.936514862,0.51238124,0.480806644,0.927616793,0.484755275,0.944341405,0.46623123299999997
cg00539733,0.584249082,0.568682027,0.06314071,0.22392067899999998,0.032411211,0.432015886,0.51422599,0.47328896299999995,0.923267341,0.46383579399999997,0.609216902,0.150246146,0.639348597,0.838292977,0.95826232,0.161933878,0.835416809,0.640557532,0.892401571,0.617300238,0.504560965,0.555689554,0.842410619,0.5030776929999999,0.240908741,0.8987237370000001,0.561768878,0.415039812,0.91959407,0.84367576,0.606385733,0.885172244,0.8467868209999999,0.81660267,0.19823936399999997,0.058487593,0.44838943200000003,0.034734617999999995,0.505955351,0.024243657999999998,0.9164042509999999,0.5979957379999999,0.847178258,0.620178635,0.11898736300000001,0.875560111,0.533409715,0.47912858399999997,0.9068547259999999,0.492129838,0.47710477799999995,0.886197233,0.5474125639999999,0.520662072,0.19146824899999998,0.5426940720000001,0.026370806,0.567291811,0.502779224,0.938470475,0.914182365,0.930457375,0.946231198,0.892699637,0.8496751090000001,0.8935330459999999,0.46960093,0.765675352,0.9210678040000001,0.895255152,0.883675513
cg00569482,0.05389160900000001,0.097924695,0.580929766,0.9058839129999999,0.054516855999999995,0.5841739229999999,0.5007944010000001,0.535633555,0.643760952,0.670896201,0.691938345,0.059470416,0.094940604,0.674611793,0.915810165,0.590124195,0.899669417,0.6484208260000001,0.64459025,0.563517676,0.11302445,0.6353010060000001,0.08621705199999999,0.049969453,0.06150247,0.056117985,0.622808124,0.920431673,0.651003708,0.9320470209999999,0.542205733,0.62546358,0.600351935,0.9289638579999999,0.13216298199999998,0.585930384,0.535622908,0.042866848,0.051932187000000005,0.5475627120000001,0.59302212,0.064164203,0.9389266759999999,0.585414652,0.065233485,0.919605076,0.060307085,0.058642755,0.939793708,0.07065145,0.062200873,0.590649433,0.065586058,0.07445605799999999,0.067439863,0.08900107199999999,0.887226115,0.063344281,0.650249293,0.593136428,0.547198254,0.562156556,0.045241261,0.32064338,0.653805066,0.07160372,0.063181453,0.083859099,0.612898452,0.561532484,0.053038882999999995
cg00585207,0.41348482200000003,0.052465542999999996,0.665991918,0.18142588199999998,0.061161903,0.094244268,0.416336607,0.415634183,0.051176176,0.619101827,0.9235090779999999,0.9266467290000001,0.45733057,0.066495691,0.618718499,0.477005894,0.9127793959999999,0.064710082,0.640389322,0.641418966,0.8543655040000001,0.720068843,0.171242924,0.451196196,0.519017731,0.512052504,0.08342293099999999,0.46843715799999996,0.562138926,0.267709543,0.6129240810000001,0.911807021,0.527023428,0.85100949,0.8820404740000001,0.043366475,0.803923762,0.884315237,0.862708774,0.060953805,0.535551741,0.885820361,0.536528624,0.500005079,0.535701628,0.569716247,0.096342038,0.906559474,0.48582986799999994,0.492553057,0.549397829,0.807717725,0.54272746,0.5450646370000001,0.556645504,0.336322258,0.065101457,0.049588760999999995,0.053728122999999996,0.91025142,0.635610013,0.518319721,0.896863966,0.864353241,0.5406074000000001,0.9298155109999999,0.547746565,0.600457084,0.49220840899999996,0.555818956,0.058880197999999995
cg00594894,0.46592481,0.924794859,0.6118472739999999,0.448319253,0.501766096,0.043279878,0.034254104,0.570015171,0.574923421,0.044747728,0.08141521,0.895658539,0.571535758,0.047303991,0.066382964,0.40569129600000003,0.038705471,0.44376518600000003,0.845122624,0.262696921,0.8766687209999999,0.05897545,0.083723751,0.03882298,0.577987034,0.054813695,0.9300575170000001,0.7466881740000001,0.466193497,0.8971062,0.051830025999999994,0.535598734,0.044184927,0.531993006,0.511698202,0.8349970440000001,0.03714499,0.03046684,0.440991011,0.038311467,0.727441695,0.9029349090000001,0.48283124200000005,0.041454116,0.740479157,0.523370146,0.618465836,0.409560816,0.038868821,0.521932167,0.325379365,0.031653573,0.5054750410000001,0.048598071,0.09787925,0.878533883,0.903934406,0.493838878,0.9126707620000001,0.21321089,0.184908541,0.521712202,0.889689855,0.454194958,0.405600585,0.048057952,0.909652217,0.27300108100000003,0.8587484470000001,0.6635520420000001,0.5187763879999999
cg00611573,0.145174485,0.053832544,0.539612774,0.8072351329999999,0.082768761,0.50467161,0.48406684299999997,0.11092971800000001,0.47916343200000006,0.5524892339999999,0.454439095,0.91424184,0.49844353,0.9172435729999999,0.513309245,0.776181302,0.780497533,0.936926085,0.402346803,0.124626094,0.852049939,0.47419929200000005,0.518157791,0.9493097859999999,0.213802448,0.92154218,0.93739262,0.954881451,0.841107198,0.506323015,0.460474117,0.937789432,0.6586417379999999,0.8616629159999999,0.221564381,0.583101049,0.866184217,0.496224722,0.490650231,0.50726408,0.940118311,0.026475662999999997,0.125878391,0.344452253,0.9103995009999999,0.924198985,0.373798915,0.60003129,0.402530272,0.620111151,0.9474545809999999,0.54687686,0.543570829,0.400725945,0.401245788,0.954132355,0.366467176,0.41831596600000004,0.260771602,0.774173511,0.909730157,0.446268254,0.451305457,0.34379001600000003,0.54184573,0.9325974020000001,0.936434055,0.809913865,0.927987883,0.9034607729999999,0.0433541
cg00613523,0.749240747,0.420250777,0.565537444,0.167292172,0.44962679200000005,0.881229761,0.04660108599999999,0.405390375,0.51579126,0.534033706,0.030227279,0.353717406,0.511611895,0.094207439,0.155573873,0.292528567,0.37657557,0.691245885,0.503794527,0.29228117600000003,0.023409851000000002,0.070482568,0.8107428879999999,0.363508509,0.48864068200000005,0.608084156,0.204174401,0.9107217459999999,0.35723877,0.747243698,0.46832556200000003,0.7053507309999999,0.371020315,0.21286110800000002,0.22656935399999997,0.812472152,0.025335365,0.519158046,0.49185566700000005,0.82974133,0.304032614,0.8873773640000001,0.44392769200000004,0.557380683,0.601862405,0.886634294,0.939683426,0.929338048,0.781874684,0.453705841,0.674896622,0.5229232220000001,0.728946749,0.126530459,0.900126812,0.511265293,0.600084815,0.554116149,0.18060079699999998,0.57070566,0.44339069600000003,0.16342537699999998,0.389359826,0.876852615,0.45830212,0.5255054,0.7692957970000001,0.501522145,0.020935866,0.692285255,0.522143671
cg00683788,0.681274863,0.623345727,0.6307023,0.39130642,0.055113298,0.537975799,0.173961161,0.396580263,0.064605997,0.560806403,0.93470501,0.627399112,0.871749288,0.402651149,0.08312823700000001,0.487805075,0.655958285,0.059740173,0.579589574,0.867566691,0.8855830690000001,0.35598600399999997,0.6419324710000001,0.847213687,0.8552797529999999,0.520753849,0.026539978,0.661456692,0.914385763,0.540802159,0.769509707,0.92162042,0.546931501,0.356265279,0.04707516900000001,0.366203665,0.549374158,0.02996983,0.472648268,0.576533879,0.5374550060000001,0.39566551299999997,0.034898511,0.164332733,0.943062918,0.73023894,0.551706238,0.030606103,0.044057727000000005,0.529860276,0.403810465,0.069192669,0.540504023,0.7906597340000001,0.059558104,0.38555126100000003,0.34638870200000005,0.620474988,0.893344795,0.817546735,0.282624781,0.646742693,0.57122828,0.025436687000000003,0.380284167,0.122951671,0.132017404,0.030927486,0.921420548,0.028986982999999997,0.057363983
cg00688591,0.599738303,0.593144456,0.513468751,0.909358256,0.100327247,0.6453089160000001,0.580451842,0.144050837,0.92926972,0.951529748,0.9360352559999999,0.948082933,0.053934794,0.6449536370000001,0.18823127899999997,0.6228250710000001,0.63001989,0.564233005,0.13767959,0.045133188,0.917212639,0.509683113,0.603881972,0.070693245,0.629407938,0.951663612,0.588536426,0.11757520099999999,0.863773033,0.544452549,0.050147555,0.935638511,0.6011449320000001,0.609864621,0.205205525,0.647290434,0.607997047,0.634517856,0.620770368,0.604787627,0.084289932,0.188250983,0.16421883199999998,0.066033236,0.410148554,0.561579201,0.062721894,0.053589363,0.063766461,0.867425997,0.674952937,0.150153035,0.9289482179999999,0.620050396,0.90129947,0.03643014,0.913576114,0.056075974,0.550719466,0.10253256,0.9316373090000001,0.640486115,0.9458845359999999,0.037504472000000004,0.656654914,0.054043075,0.054352084,0.071939001,0.9175641459999999,0.046387934000000006,0.564710162
cg00689835,0.57343877,0.9283099490000001,0.236278698,0.8940557309999999,0.8099591190000001,0.8019695170000001,0.057733611,0.897170971,0.805607253,0.488971151,0.36020515,0.487957133,0.030907463,0.17189376399999998,0.589111622,0.532356619,0.485095468,0.930959347,0.771895076,0.44336443299999995,0.880997468,0.619264544,0.557049549,0.908014357,0.8929445770000001,0.438600635,0.62571992,0.449518889,0.862540467,0.063063581,0.089722115,0.45046198,0.842297863,0.03673049,0.47066961,0.44978979799999996,0.811656704,0.447519139,0.508544641,0.452631935,0.908312908,0.601859952,0.831980611,0.5939154529999999,0.504731048,0.8342417590000001,0.826484687,0.9087906240000001,0.12375758099999999,0.139417144,0.671739187,0.46250981399999996,0.511825599,0.881544975,0.44604235200000003,0.5806565920000001,0.953162187,0.936926037,0.033969302,0.910015893,0.8632165959999999,0.890991125,0.918128306,0.915638298,0.5598329320000001,0.564065905,0.8677799009999999,0.869673202,0.9257707909999999,0.5273875929999999,0.49166400899999996
