,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg01895504,0.410696882,0.106767918,0.314145257,0.47375263,0.695607009,0.4635699170000001,0.457639967,0.081596461,0.132756972,0.15480587099999998,0.482632436,0.428437944,0.49789245,0.7796493390000001,0.440730378,0.70399427,0.058444269000000014,0.373933842,0.872301067,0.362147203,0.70074731,0.259628071,0.484198695,0.126212731,0.520544406,0.7786986290000001,0.850003917,0.454417003,0.442941237,0.412353581,0.806886161,0.158923232
cg01937806,0.201980216,0.340984954,0.60504992,0.050652685,0.312482453,0.17614302199999998,0.56638113,0.765406189,0.794951592,0.540190356,0.299378399,0.556470679,0.245905381,0.6835947790000001,0.6379351129999999,0.696629513,0.216927982,0.484919219,0.462245705,0.197572834,0.145286161,0.853162187,0.251544532,0.519277432,0.878401779,0.309885988,0.506671908,0.41669233,0.555502416,0.704476841,0.56143392,0.636174793
cg01958189,0.051154885,0.68199556,0.03914991,0.042834436,0.6015181820000001,0.603692867,0.939335255,0.041433234,0.109272441,0.658172661,0.403909324,0.854031283,0.54589012,0.827783217,0.518160037,0.404148076,0.919866968,0.048587442,0.044444047,0.929398251,0.518426775,0.556347946,0.925606379,0.933188665,0.067173772,0.933448662,0.035149725,0.944205928,0.072699765,0.574271458,0.137283033,0.053700095
cg01979486,0.470708954,0.542932038,0.362428796,0.428535026,0.220853255,0.467320583,0.081258543,0.5215657370000001,0.16104828699999998,0.8620495340000001,0.870145232,0.464289323,0.106296022,0.471700163,0.24795387,0.540807162,0.489036804,0.473222561,0.396016774,0.500898559,0.22719868,0.77598005,0.517431703,0.12054088,0.513397553,0.070498845,0.464924591,0.094934996,0.856067815,0.279009561,0.911540051,0.8740339359999999
cg02003460,0.133992365,0.118437046,0.32182499600000003,0.5405246229999999,0.11837757,0.8690747259999999,0.53031315,0.046713355,0.191782018,0.6141449760000001,0.80418979,0.544916559,0.133721104,0.507614408,0.067542029,0.592745314,0.058000783,0.040363549,0.303522039,0.7555917870000001,0.223056593,0.581086103,0.437738347,0.446871675,0.874372435,0.50917718,0.422399942,0.7696502340000001,0.88703983,0.52582128,0.12679695800000002,0.594572537
cg02044855,0.13232996800000002,0.506015146,0.667553222,0.8730178829999999,0.455600398,0.466392746,0.226818847,0.550901925,0.877693721,0.870950752,0.454238815,0.502303531,0.902438641,0.909514939,0.846400177,0.652418884,0.828775258,0.523236325,0.077701644,0.331923277,0.772260554,0.045392339,0.458086187,0.428879898,0.880496695,0.458486479,0.090989558,0.782849992,0.043071622,0.45416477,0.8651740170000001,0.459348611
cg02088237,0.494641063,0.8812690259999999,0.476630021,0.8826446379999999,0.806057604,0.503784421,0.618156842,0.469175892,0.558975496,0.786052585,0.5299386660000001,0.724078179,0.61242543,0.676221964,0.6436564370000001,0.8466251309999999,0.4654029320000001,0.35310798600000004,0.872560517,0.871681389,0.582866197,0.430746108,0.126478012,0.5311947570000001,0.780446588,0.072629668,0.209455016,0.802500135,0.423152258,0.196024197,0.737829072,0.559224986
cg02130583,0.214040438,0.177372292,0.067790673,0.633215238,0.054425595,0.096599097,0.051240735,0.8606859659999999,0.881593524,0.093049482,0.878828915,0.8252957959999999,0.446796276,0.414854674,0.115684686,0.264249355,0.788196997,0.079077277,0.469755104,0.40677957,0.8171761740000001,0.506606613,0.544973399,0.507672514,0.425301096,0.543070129,0.74535221,0.029804042000000006,0.391146702,0.074109047,0.078776492,0.331839703
cg02139965,0.5612801239999999,0.513133895,0.329040333,0.026285951,0.952656032,0.047437539,0.294391017,0.875343216,0.505365366,0.898919349,0.880797453,0.8398430809999999,0.430562824,0.470007948,0.480087871,0.6245776120000001,0.5677394729999999,0.425151789,0.487967562,0.912180855,0.087463667,0.460822825,0.037894204,0.883624937,0.8628516759999999,0.111064276,0.731980675,0.881908262,0.443566271,0.4496297970000001,0.4885604120000001,0.34162230600000004
cg02165680,0.923861325,0.119426626,0.920784345,0.5762519779999999,0.193017358,0.554850495,0.498628022,0.546411595,0.852865623,0.75800381,0.6591183860000001,0.308935644,0.813771895,0.233696153,0.7781183890000001,0.7793230390000001,0.886995577,0.573190479,0.913836901,0.900740103,0.637176049,0.8870835640000001,0.525116473,0.7177103890000001,0.336667829,0.24066943,0.446789123,0.487180385,0.06255105700000001,0.839177065,0.405875328,0.518286175
cg02184299,0.060296638,0.889505352,0.301003515,0.02538865,0.11876259,0.924348258,0.947280819,0.447388129,0.5004117029999999,0.483299903,0.6070010229999999,0.438623995,0.91576598,0.907532525,0.470307522,0.554646792,0.498617244,0.911298713,0.917632271,0.611606903,0.389539244,0.913352936,0.478691158,0.474214962,0.043656044000000005,0.720979785,0.913864731,0.493997202,0.845876547,0.044572569000000006,0.352209044,0.462252869
cg02285102,0.555168813,0.893976497,0.480674804,0.598586525,0.202211004,0.142102127,0.041376611,0.457266175,0.63769823,0.46787783,0.109917937,0.525283745,0.050953794,0.515281731,0.474457729,0.5162244460000001,0.083760581,0.46632243,0.904007588,0.47795203,0.344417834,0.584301292,0.421246116,0.228745965,0.635629085,0.452845099,0.629550735,0.031441662,0.078853817,0.558300318,0.424784231,0.618125994
cg02291390,0.040294875,0.807568207,0.037709051,0.191597,0.931117179,0.068662721,0.596056258,0.651444903,0.46248029,0.451106011,0.412572893,0.491101418,0.479851257,0.458636511,0.7261558659999999,0.275801932,0.42082718,0.456416261,0.927537009,0.411029267,0.737168721,0.064526124,0.502165884,0.427286708,0.048095369000000006,0.444545443,0.229752476,0.051197965,0.497635264,0.456300327,0.05789667,0.829823245
cg02340329,0.883775917,0.837921765,0.392785507,0.481376512,0.792048368,0.61043318,0.452891241,0.567084368,0.5447881929999999,0.333061457,0.479743193,0.87794973,0.5436091239999999,0.539002605,0.257449278,0.8197955440000001,0.560535639,0.059811459,0.25142949600000003,0.79090588,0.483523419,0.492951567,0.188818248,0.444736538,0.434897891,0.211688513,0.903532194,0.504000071,0.378708189,0.484981572,0.478653695,0.582211638
cg02356566,0.40294288,0.156267025,0.419219575,0.044713774000000005,0.6601826479999999,0.428928533,0.603329185,0.654417756,0.87018057,0.415092633,0.809271629,0.7944441809999999,0.049094561,0.187827444,0.7730379759999999,0.619801797,0.452465143,0.756140844,0.13722604300000002,0.7480384059999999,0.557748743,0.435269652,0.410135966,0.521981778,0.438390949,0.352050112,0.91358194,0.8684651090000001,0.711521678,0.572629956,0.316786363,0.8494662270000001
cg02381172,0.489419642,0.484256425,0.925302285,0.561663161,0.181698219,0.510509082,0.58304988,0.06704204700000001,0.056913341,0.91578069,0.092535842,0.063660731,0.9004686940000001,0.816656397,0.901748266,0.415403804,0.501945957,0.154814463,0.043293145,0.50434691,0.099519791,0.555063998,0.032858315,0.594243229,0.05652677,0.08566058800000001,0.392321429,0.06418132,0.613302853,0.581451148,0.892746831,0.784576773
cg02533439,0.638036571,0.335745966,0.207501809,0.903194355,0.85600713,0.403423726,0.260844992,0.559140272,0.864400605,0.6279036889999999,0.449558198,0.7596093890000001,0.569136237,0.546923585,0.49401798,0.811327535,0.7719672870000001,0.547860249,0.143345692,0.8062944959999999,0.6018431320000001,0.464215812,0.590168541,0.559577665,0.91922082,0.278985771,0.576856949,0.447091475,0.070707393,0.417682056,0.145080949,0.352535924
cg02633767,0.095877078,0.260696297,0.076986312,0.082515048,0.6283114639999999,0.185850637,0.566540385,0.337055861,0.24800010600000005,0.8418375659999999,0.8477184790000001,0.593278062,0.237752104,0.09318583,0.180014943,0.353195695,0.17627323,0.461927675,0.18288528,0.734065005,0.65625294,0.691690932,0.142785705,0.502057506,0.659035633,0.236563832,0.5824547379999999,0.5516601,0.677689916,0.218809064,0.87375528,0.543497163
cg02646064,0.5977964020000001,0.5285574279999999,0.717876918,0.071370801,0.23358096600000006,0.906696639,0.458782721,0.16514120599999998,0.542683283,0.269383698,0.295160459,0.5157829389999999,0.100985047,0.589782965,0.50054009,0.277028082,0.941562761,0.5712013779999999,0.947469652,0.8518247440000001,0.917452638,0.109903798,0.5218537329999999,0.523135445,0.914743557,0.6588009020000001,0.093132838,0.566353342,0.916789462,0.113452649,0.902903979,0.709546281
cg02651963,0.07121579,0.609904291,0.22240743,0.688138288,0.600308445,0.108440256,0.8018904240000001,0.536014309,0.588312152,0.88061735,0.867793774,0.855501252,0.073690569,0.119184185,0.081071243,0.640280333,0.890535132,0.532517582,0.070942082,0.080850423,0.198791792,0.549621539,0.5331608720000001,0.551727422,0.524040095,0.32624334,0.06483043200000001,0.052541287,0.067288212,0.5434663129999999,0.429077163,0.887575452
cg02680398,0.92485007,0.562366362,0.727858702,0.559601375,0.755285979,0.482116748,0.185013055,0.457517154,0.458747791,0.909429181,0.46208986,0.464061974,0.056746055,0.13843755,0.441154167,0.653356185,0.700625032,0.369708984,0.518031143,0.6935819000000001,0.234352341,0.17584426,0.421233191,0.616326326,0.373173331,0.513701552,0.116609754,0.435105922,0.15878349,0.35628134,0.6803626009999999,0.706611595
cg02728101,0.916955595,0.136132051,0.367744646,0.025561403,0.516382641,0.061598367,0.722180508,0.78515744,0.821281668,0.068810786,0.47375056,0.445458741,0.616399567,0.849861812,0.15283660300000002,0.702148673,0.050376977,0.400606422,0.048518004,0.16093789,0.631923361,0.47053229,0.467374046,0.439489888,0.651776224,0.332474557,0.452607454,0.8310902379999999,0.117087937,0.383909912,0.081040414,0.637607412
cg02736481,0.128827945,0.07176936,0.048735689000000006,0.494052273,0.755226403,0.441761723,0.47377698,0.052740304,0.8688511740000001,0.853640875,0.700416158,0.036753526,0.493596275,0.331109803,0.062690975,0.49682754,0.8684470240000001,0.044002325,0.471979878,0.263979814,0.7781829109999999,0.060493017,0.527902935,0.143675774,0.904748416,0.332362114,0.4422484820000001,0.446878065,0.508047978,0.325819338,0.103674967,0.836973515
cg02754572,0.530992017,0.440171399,0.026398697,0.024027442000000003,0.578686032,0.041265015,0.56722985,0.529806687,0.8861747259999999,0.447546036,0.925688377,0.910387642,0.917149931,0.929464804,0.8818294040000001,0.8690356779999999,0.504693625,0.44662921,0.505468037,0.236447802,0.516307503,0.477072092,0.5005683160000001,0.245021434,0.912443696,0.646673721,0.870143126,0.149281674,0.873486839,0.780168077,0.03379145,0.44986984
cg02760495,0.513347629,0.496416648,0.7652928509999999,0.937929432,0.4110056,0.156505347,0.564169639,0.05687627,0.908302478,0.934799144,0.433936277,0.8835791279999999,0.928784894,0.57142987,0.519821137,0.783645886,0.446485076,0.422978184,0.04186757,0.321220299,0.8745846629999999,0.383730002,0.408993871,0.784421569,0.46818888,0.033373837,0.546940521,0.407766426,0.911153433,0.512484052,0.36605294,0.5871989670000001
cg02801858,0.659983708,0.438824387,0.7419186529999999,0.159887621,0.545665902,0.5648109720000001,0.513689276,0.529073179,0.5852605439999999,0.8944583540000001,0.694786865,0.530176997,0.513725309,0.539599471,0.917348879,0.693865321,0.665293417,0.181829892,0.651090646,0.655280774,0.603985135,0.167345326,0.846849856,0.870934922,0.943302673,0.576069731,0.227539529,0.521778058,0.16414632199999998,0.8148293809999999,0.923080856,0.413058345
cg02804655,0.64574442,0.108567683,0.473095361,0.943447942,0.278260611,0.06183804900000001,0.489541363,0.7271771779999999,0.491230565,0.514592305,0.499994594,0.30558687100000004,0.148694243,0.425174243,0.393780924,0.334374983,0.828161934,0.613908374,0.583999429,0.302494787,0.479906391,0.699314487,0.528541626,0.182110282,0.036451115,0.524929131,0.479546601,0.416382301,0.806511305,0.344436589,0.488421801,0.070758216
cg02858402,0.061921467,0.639857452,0.06358295900000001,0.037958086,0.6896097840000001,0.877352136,0.7578317379999999,0.8700946409999999,0.079826627,0.163392194,0.061281051,0.656783721,0.064807745,0.904896476,0.6877639959999999,0.423843944,0.101405903,0.601237531,0.617309033,0.936542325,0.563330905,0.05802645400000001,0.076379491,0.100761032,0.413098303,0.5774145820000001,0.7162180090000001,0.550155877,0.219531761,0.62897943,0.924827422,0.06732737700000001
cg02880146,0.41113637,0.461606886,0.044536649000000005,0.912593697,0.83742713,0.921501243,0.017437901999999998,0.445886111,0.456804267,0.8845094729999999,0.718603615,0.794395491,0.8820927690000001,0.8415925209999999,0.7388971209999999,0.568143679,0.920325713,0.7859039259999999,0.424732262,0.029983661,0.467675361,0.449253474,0.113843915,0.496956395,0.830799776,0.41465684,0.8206110520000001,0.444968794,0.431432937,0.663970109,0.040020457,0.474517374
cg02895403,0.503217457,0.528262638,0.528413232,0.509773272,0.2230014,0.482957124,0.5167150070000001,0.462864194,0.757620462,0.209231163,0.078181839,0.798477063,0.157006117,0.12826391,0.172746989,0.38761408,0.5189142529999999,0.378109862,0.6542889120000001,0.049388458,0.478757004,0.16917305800000002,0.483975761,0.11717837,0.653975384,0.361844124,0.096663079,0.43212551,0.123054909,0.937061337,0.4875011970000001,0.773309281
cg03005362,0.204987155,0.596527465,0.077027953,0.776404487,0.040275769,0.425899149,0.508438822,0.938019294,0.217595177,0.060639745,0.349639591,0.125935988,0.512490652,0.810616125,0.8607431740000001,0.73621755,0.850496244,0.804111311,0.158342274,0.28946622,0.292273687,0.388293605,0.370054541,0.22371383,0.17476893300000002,0.411890724,0.458736187,0.628614557,0.129038654,0.603100679,0.857652649,0.227876605
cg03014603,0.105735574,0.1738343,0.355295763,0.039300024,0.553690111,0.752872436,0.297945975,0.508854039,0.535936317,0.914995074,0.461257483,0.457503566,0.475789919,0.14070238599999998,0.166671828,0.461907893,0.464239143,0.45034158,0.484135091,0.744208463,0.394892907,0.912465691,0.60788366,0.8051780690000001,0.8406172959999999,0.8988177359999999,0.88723653,0.051819679,0.459612532,0.353660396,0.098671791,0.078557864
cg03070119,0.14430552300000002,0.399844434,0.425387574,0.735370845,0.463954874,0.180969244,0.5586321989999999,0.8264779240000001,0.500085486,0.415691279,0.433704307,0.362348545,0.5518802039999999,0.884904604,0.8564095979999999,0.503750365,0.15056325199999998,0.202159373,0.846138508,0.413372996,0.422597939,0.396357636,0.457236836,0.262283612,0.75893516,0.487517258,0.202317594,0.515897826,0.777443621,0.390137427,0.298454618,0.80979171
cg03136390,0.433371645,0.034846293,0.847913736,0.03295255,0.398174764,0.457736454,0.356263315,0.853262252,0.516571094,0.057754258,0.7393284590000001,0.7967103729999999,0.878502467,0.900152347,0.203805386,0.72665803,0.8063749440000001,0.098259681,0.084283002,0.025395467,0.480723851,0.68886093,0.499152965,0.81784832,0.313062995,0.037084303,0.6689704470000001,0.100731734,0.519812423,0.089382011,0.023969823,0.8721047740000001
cg03140526,0.8878058959999999,0.407856299,0.6922692290000001,0.036781298,0.684030363,0.104422941,0.28746899600000003,0.917554981,0.51106016,0.528957416,0.467118902,0.801695094,0.545674508,0.052258316,0.7908455459999999,0.349220775,0.63802912,0.8286782290000001,0.053112568,0.42277024,0.203912478,0.042729675,0.078537531,0.465301913,0.759240886,0.233685257,0.913231534,0.051302517,0.497658517,0.191217019,0.070686421,0.636054379
cg03154226,0.597205275,0.360322532,0.041569606,0.939366218,0.644073193,0.557813393,0.116474343,0.33701700700000004,0.894013449,0.889273613,0.8913257859999999,0.046952185999999986,0.5717824779999999,0.046539752,0.541122794,0.413612945,0.919265378,0.541968856,0.48510205,0.57686129,0.550076375,0.572448254,0.541111777,0.921601171,0.420814254,0.053765642,0.923905408,0.547993882,0.102549245,0.362671974,0.088343719,0.900778299
cg03160081,0.559485805,0.331638164,0.353703252,0.512687731,0.491026987,0.877988839,0.5022476889999999,0.379315027,0.8782128929999999,0.7575422709999999,0.20234202,0.911682391,0.910070096,0.067152822,0.104487931,0.301061577,0.627315394,0.052893814,0.469515762,0.100462922,0.133034589,0.496098828,0.148134933,0.485473651,0.481062487,0.685706405,0.143868758,0.503210942,0.5351205410000001,0.931936768,0.488100259,0.8595471240000001
cg03231123,0.050041168,0.1132228,0.235804743,0.037472754,0.260839045,0.0792359,0.45892396,0.15713441,0.9001607420000001,0.566852924,0.6763163879999999,0.5898183020000001,0.551652359,0.099483028,0.8842620040000001,0.329428603,0.388966879,0.726938359,0.895674463,0.287125634,0.906035241,0.065595116,0.404155537,0.124761035,0.546557015,0.030349747000000007,0.539450568,0.392740185,0.483217715,0.79228429,0.482859415,0.817036435
cg03274046,0.085507444,0.569540331,0.5018518160000001,0.468595747,0.542865974,0.06474893599999999,0.376111467,0.021873107000000003,0.437517134,0.502186944,0.529029993,0.51034732,0.18788109,0.486568864,0.867554608,0.658240508,0.8552721,0.42959337,0.47988952,0.442865884,0.39360386,0.041281454,0.643222925,0.486624324,0.598588442,0.216061102,0.937874596,0.404714451,0.486189875,0.398135599,0.459942985,0.7157538520000001
cg03305405,0.906030129,0.556264721,0.674783117,0.035339871,0.873193805,0.845774444,0.51439941,0.8086952359999999,0.440879688,0.602399304,0.741803051,0.230735816,0.863573988,0.37887383,0.851409937,0.701879302,0.8982245170000001,0.812524085,0.483357959,0.590690055,0.871685055,0.873544462,0.885591688,0.8739160890000001,0.458113471,0.379356246,0.107492934,0.738099677,0.07657070099999999,0.14186716,0.185713741,0.592935048
cg03321719,0.929906342,0.725022552,0.934629187,0.555106729,0.6784583670000001,0.04443523,0.451838366,0.5905265129999999,0.57021097,0.913032492,0.770466535,0.750807118,0.892829269,0.10252799,0.101376159,0.185397949,0.50544735,0.11649539,0.918894676,0.376474552,0.44204407,0.928030287,0.547247712,0.5515170970000001,0.683591884,0.090112624,0.58697227,0.03536855,0.232281497,0.859048252,0.804189145,0.04664564
